filepath,label,subject_id,source_file,split
features/mel_dd_subjectwise/1ZqxuIHSzvMHY5qUirTwgQ2uq4f2/long/breathing-deep.npy,long,1ZqxuIHSzvMHY5qUirTwgQ2uq4f2,breathing-deep.wav,train
features/mel_dd_subjectwise/R2GSpbi6GQWiCzz17TR8yj4UB4a2/short/breathing-shallow.npy,short,R2GSpbi6GQWiCzz17TR8yj4UB4a2,breathing-shallow.wav,train
features/mel_dd_subjectwise/R2GSpbi6GQWiCzz17TR8yj4UB4a2/long/breathing-deep.npy,long,R2GSpbi6GQWiCzz17TR8yj4UB4a2,breathing-deep.wav,train
features/mel_dd_subjectwise/EbWP0XeMpnbrTsljro0dOGKIell1/short/breathing-shallow.npy,short,EbWP0XeMpnbrTsljro0dOGKIell1,breathing-shallow.wav,train
features/mel_dd_subjectwise/EbWP0XeMpnbrTsljro0dOGKIell1/long/breathing-deep.npy,long,EbWP0XeMpnbrTsljro0dOGKIell1,breathing-deep.wav,train
features/mel_dd_subjectwise/l6xp4FcV20QYTrj0uF0GkKnXY1x2/short/breathing-shallow.npy,short,l6xp4FcV20QYTrj0uF0GkKnXY1x2,breathing-shallow.wav,test
features/mel_dd_subjectwise/l6xp4FcV20QYTrj0uF0GkKnXY1x2/long/breathing-deep.npy,long,l6xp4FcV20QYTrj0uF0GkKnXY1x2,breathing-deep.wav,test
features/mel_dd_subjectwise/1R9RcXlOOLhCmAYuqdRSGP3b0OD3/short/breathing-shallow.npy,short,1R9RcXlOOLhCmAYuqdRSGP3b0OD3,breathing-shallow.wav,train
features/mel_dd_subjectwise/1R9RcXlOOLhCmAYuqdRSGP3b0OD3/long/breathing-deep.npy,long,1R9RcXlOOLhCmAYuqdRSGP3b0OD3,breathing-deep.wav,train
features/mel_dd_subjectwise/9V5mCzwbSgcrw64VLWR2DZf4bcx1/short/breathing-shallow.npy,short,9V5mCzwbSgcrw64VLWR2DZf4bcx1,breathing-shallow.wav,train
features/mel_dd_subjectwise/9V5mCzwbSgcrw64VLWR2DZf4bcx1/long/breathing-deep.npy,long,9V5mCzwbSgcrw64VLWR2DZf4bcx1,breathing-deep.wav,train
features/mel_dd_subjectwise/QHDZOE4ryxMbsGpXU7Dad9egAts2/short/breathing-shallow.npy,short,QHDZOE4ryxMbsGpXU7Dad9egAts2,breathing-shallow.wav,val
features/mel_dd_subjectwise/QHDZOE4ryxMbsGpXU7Dad9egAts2/long/breathing-deep.npy,long,QHDZOE4ryxMbsGpXU7Dad9egAts2,breathing-deep.wav,val
features/mel_dd_subjectwise/bEfNHdklxlOA7o1kO5GF2P8ButS2/short/breathing-shallow.npy,short,bEfNHdklxlOA7o1kO5GF2P8ButS2,breathing-shallow.wav,train
features/mel_dd_subjectwise/bEfNHdklxlOA7o1kO5GF2P8ButS2/long/breathing-deep.npy,long,bEfNHdklxlOA7o1kO5GF2P8ButS2,breathing-deep.wav,train
features/mel_dd_subjectwise/UWYfIxsL1LbICfxxW9dzfYDAgrD2/short/breathing-shallow.npy,short,UWYfIxsL1LbICfxxW9dzfYDAgrD2,breathing-shallow.wav,val
features/mel_dd_subjectwise/UWYfIxsL1LbICfxxW9dzfYDAgrD2/long/breathing-deep.npy,long,UWYfIxsL1LbICfxxW9dzfYDAgrD2,breathing-deep.wav,val
features/mel_dd_subjectwise/YfM42MQoVvT5V7HG9JstuUqBRDf1/short/breathing-shallow.npy,short,YfM42MQoVvT5V7HG9JstuUqBRDf1,breathing-shallow.wav,train
features/mel_dd_subjectwise/YfM42MQoVvT5V7HG9JstuUqBRDf1/long/breathing-deep.npy,long,YfM42MQoVvT5V7HG9JstuUqBRDf1,breathing-deep.wav,train
features/mel_dd_subjectwise/aC09qmwnQ6MboJlAAdxf0DGr9Ay2/short/breathing-shallow.npy,short,aC09qmwnQ6MboJlAAdxf0DGr9Ay2,breathing-shallow.wav,train
features/mel_dd_subjectwise/aC09qmwnQ6MboJlAAdxf0DGr9Ay2/long/breathing-deep.npy,long,aC09qmwnQ6MboJlAAdxf0DGr9Ay2,breathing-deep.wav,train
features/mel_dd_subjectwise/fWUMPPgD78VZinzLLLwqbyTysJa2/short/breathing-shallow.npy,short,fWUMPPgD78VZinzLLLwqbyTysJa2,breathing-shallow.wav,train
features/mel_dd_subjectwise/fWUMPPgD78VZinzLLLwqbyTysJa2/long/breathing-deep.npy,long,fWUMPPgD78VZinzLLLwqbyTysJa2,breathing-deep.wav,train
features/mel_dd_subjectwise/K3kwl6reCLNR8G0Al3zNQVztRri2/short/breathing-shallow.npy,short,K3kwl6reCLNR8G0Al3zNQVztRri2,breathing-shallow.wav,train
features/mel_dd_subjectwise/K3kwl6reCLNR8G0Al3zNQVztRri2/long/breathing-deep.npy,long,K3kwl6reCLNR8G0Al3zNQVztRri2,breathing-deep.wav,train
features/mel_dd_subjectwise/FA82s56D4CP2QAkUpv7Zlbz95NW2/short/breathing-shallow.npy,short,FA82s56D4CP2QAkUpv7Zlbz95NW2,breathing-shallow.wav,train
features/mel_dd_subjectwise/FA82s56D4CP2QAkUpv7Zlbz95NW2/long/breathing-deep.npy,long,FA82s56D4CP2QAkUpv7Zlbz95NW2,breathing-deep.wav,train
features/mel_dd_subjectwise/ttOFkQd0vpf4bWBwqQsz2Ckw0p22/short/breathing-shallow.npy,short,ttOFkQd0vpf4bWBwqQsz2Ckw0p22,breathing-shallow.wav,val
features/mel_dd_subjectwise/ttOFkQd0vpf4bWBwqQsz2Ckw0p22/long/breathing-deep.npy,long,ttOFkQd0vpf4bWBwqQsz2Ckw0p22,breathing-deep.wav,val
features/mel_dd_subjectwise/AUwVqLrZHwO7uyyadbaMDd4XyxC3/short/breathing-shallow.npy,short,AUwVqLrZHwO7uyyadbaMDd4XyxC3,breathing-shallow.wav,train
features/mel_dd_subjectwise/AUwVqLrZHwO7uyyadbaMDd4XyxC3/long/breathing-deep.npy,long,AUwVqLrZHwO7uyyadbaMDd4XyxC3,breathing-deep.wav,train
features/mel_dd_subjectwise/NakKwA95snbM0W6Lk1nV0ptOmOA2/short/breathing-shallow.npy,short,NakKwA95snbM0W6Lk1nV0ptOmOA2,breathing-shallow.wav,train
features/mel_dd_subjectwise/NakKwA95snbM0W6Lk1nV0ptOmOA2/long/breathing-deep.npy,long,NakKwA95snbM0W6Lk1nV0ptOmOA2,breathing-deep.wav,train
features/mel_dd_subjectwise/N1orpaThfMaEneE3dbfn3DZ604Z2/short/breathing-shallow.npy,short,N1orpaThfMaEneE3dbfn3DZ604Z2,breathing-shallow.wav,train
features/mel_dd_subjectwise/N1orpaThfMaEneE3dbfn3DZ604Z2/long/breathing-deep.npy,long,N1orpaThfMaEneE3dbfn3DZ604Z2,breathing-deep.wav,train
features/mel_dd_subjectwise/HATVkqrdXhV2eIiwy5iIP7V0bjo2/short/breathing-shallow.npy,short,HATVkqrdXhV2eIiwy5iIP7V0bjo2,breathing-shallow.wav,test
features/mel_dd_subjectwise/HATVkqrdXhV2eIiwy5iIP7V0bjo2/long/breathing-deep.npy,long,HATVkqrdXhV2eIiwy5iIP7V0bjo2,breathing-deep.wav,test
features/mel_dd_subjectwise/6GBpxEuVACapBiyIgwQOAj1zuuy1/short/breathing-shallow.npy,short,6GBpxEuVACapBiyIgwQOAj1zuuy1,breathing-shallow.wav,test
features/mel_dd_subjectwise/6GBpxEuVACapBiyIgwQOAj1zuuy1/long/breathing-deep.npy,long,6GBpxEuVACapBiyIgwQOAj1zuuy1,breathing-deep.wav,test
features/mel_dd_subjectwise/IWZidWG1Y3aIbwBNfyR5P9rt0O82/short/breathing-shallow.npy,short,IWZidWG1Y3aIbwBNfyR5P9rt0O82,breathing-shallow.wav,train
features/mel_dd_subjectwise/IWZidWG1Y3aIbwBNfyR5P9rt0O82/long/breathing-deep.npy,long,IWZidWG1Y3aIbwBNfyR5P9rt0O82,breathing-deep.wav,train
features/mel_dd_subjectwise/i0reS77d27TfHnKANrEGHVZXkLw2/short/breathing-shallow.npy,short,i0reS77d27TfHnKANrEGHVZXkLw2,breathing-shallow.wav,train
features/mel_dd_subjectwise/i0reS77d27TfHnKANrEGHVZXkLw2/long/breathing-deep.npy,long,i0reS77d27TfHnKANrEGHVZXkLw2,breathing-deep.wav,train
features/mel_dd_subjectwise/alHP6MaZt1dneLG1iix5HHszKcz2/short/breathing-shallow.npy,short,alHP6MaZt1dneLG1iix5HHszKcz2,breathing-shallow.wav,val
features/mel_dd_subjectwise/alHP6MaZt1dneLG1iix5HHszKcz2/long/breathing-deep.npy,long,alHP6MaZt1dneLG1iix5HHszKcz2,breathing-deep.wav,val
features/mel_dd_subjectwise/3YsglsCX5US6WkSzHZAgt5F1C1y1/short/breathing-shallow.npy,short,3YsglsCX5US6WkSzHZAgt5F1C1y1,breathing-shallow.wav,train
features/mel_dd_subjectwise/3YsglsCX5US6WkSzHZAgt5F1C1y1/long/breathing-deep.npy,long,3YsglsCX5US6WkSzHZAgt5F1C1y1,breathing-deep.wav,train
features/mel_dd_subjectwise/kDIEKjR2UaYaZ1XWRbICFlhfALs2/short/breathing-shallow.npy,short,kDIEKjR2UaYaZ1XWRbICFlhfALs2,breathing-shallow.wav,val
features/mel_dd_subjectwise/kDIEKjR2UaYaZ1XWRbICFlhfALs2/long/breathing-deep.npy,long,kDIEKjR2UaYaZ1XWRbICFlhfALs2,breathing-deep.wav,val
features/mel_dd_subjectwise/gXKyKSft8sWALKf93iCMzoiYitW2/short/breathing-shallow.npy,short,gXKyKSft8sWALKf93iCMzoiYitW2,breathing-shallow.wav,val
features/mel_dd_subjectwise/gXKyKSft8sWALKf93iCMzoiYitW2/long/breathing-deep.npy,long,gXKyKSft8sWALKf93iCMzoiYitW2,breathing-deep.wav,val
features/mel_dd_subjectwise/9NFXTnUOA3h1BZqRfhnAJGlYfKy1/short/breathing-shallow.npy,short,9NFXTnUOA3h1BZqRfhnAJGlYfKy1,breathing-shallow.wav,val
features/mel_dd_subjectwise/9NFXTnUOA3h1BZqRfhnAJGlYfKy1/long/breathing-deep.npy,long,9NFXTnUOA3h1BZqRfhnAJGlYfKy1,breathing-deep.wav,val
features/mel_dd_subjectwise/ir3jqGSKT2ManVTAAzj6Ew7orBD2/short/breathing-shallow.npy,short,ir3jqGSKT2ManVTAAzj6Ew7orBD2,breathing-shallow.wav,train
features/mel_dd_subjectwise/ir3jqGSKT2ManVTAAzj6Ew7orBD2/long/breathing-deep.npy,long,ir3jqGSKT2ManVTAAzj6Ew7orBD2,breathing-deep.wav,train
features/mel_dd_subjectwise/FeB6iRqlySRwFJHpnIiaokSvWeC2/short/breathing-shallow.npy,short,FeB6iRqlySRwFJHpnIiaokSvWeC2,breathing-shallow.wav,val
features/mel_dd_subjectwise/FeB6iRqlySRwFJHpnIiaokSvWeC2/long/breathing-deep.npy,long,FeB6iRqlySRwFJHpnIiaokSvWeC2,breathing-deep.wav,val
features/mel_dd_subjectwise/Q9Dz0jLgNVQ2crXg9QNoObk2JCu2/short/breathing-shallow.npy,short,Q9Dz0jLgNVQ2crXg9QNoObk2JCu2,breathing-shallow.wav,train
features/mel_dd_subjectwise/Q9Dz0jLgNVQ2crXg9QNoObk2JCu2/long/breathing-deep.npy,long,Q9Dz0jLgNVQ2crXg9QNoObk2JCu2,breathing-deep.wav,train
features/mel_dd_subjectwise/jNYjkOK2b1hQBv2w81zgW0TVhM03/short/breathing-shallow.npy,short,jNYjkOK2b1hQBv2w81zgW0TVhM03,breathing-shallow.wav,test
features/mel_dd_subjectwise/jNYjkOK2b1hQBv2w81zgW0TVhM03/long/breathing-deep.npy,long,jNYjkOK2b1hQBv2w81zgW0TVhM03,breathing-deep.wav,test
features/mel_dd_subjectwise/NjCErTrUnWZZoKZj7UMHrhb2pkS2/short/breathing-shallow.npy,short,NjCErTrUnWZZoKZj7UMHrhb2pkS2,breathing-shallow.wav,val
features/mel_dd_subjectwise/NjCErTrUnWZZoKZj7UMHrhb2pkS2/long/breathing-deep.npy,long,NjCErTrUnWZZoKZj7UMHrhb2pkS2,breathing-deep.wav,val
features/mel_dd_subjectwise/TI4EfxQ4RSMZyRmFlC5aiAqLJL02/short/breathing-shallow.npy,short,TI4EfxQ4RSMZyRmFlC5aiAqLJL02,breathing-shallow.wav,train
features/mel_dd_subjectwise/TI4EfxQ4RSMZyRmFlC5aiAqLJL02/long/breathing-deep.npy,long,TI4EfxQ4RSMZyRmFlC5aiAqLJL02,breathing-deep.wav,train
features/mel_dd_subjectwise/eY44bQRKksTntBarwq9fRkPkA8N2/short/breathing-shallow.npy,short,eY44bQRKksTntBarwq9fRkPkA8N2,breathing-shallow.wav,train
features/mel_dd_subjectwise/eY44bQRKksTntBarwq9fRkPkA8N2/long/breathing-deep.npy,long,eY44bQRKksTntBarwq9fRkPkA8N2,breathing-deep.wav,train
features/mel_dd_subjectwise/naPVzGoHqwfHo3PNVfoNxMpR7qU2/short/breathing-shallow.npy,short,naPVzGoHqwfHo3PNVfoNxMpR7qU2,breathing-shallow.wav,train
features/mel_dd_subjectwise/naPVzGoHqwfHo3PNVfoNxMpR7qU2/long/breathing-deep.npy,long,naPVzGoHqwfHo3PNVfoNxMpR7qU2,breathing-deep.wav,train
features/mel_dd_subjectwise/VXBwsSJqsAdPR3wRmp76XFziA9f1/short/breathing-shallow.npy,short,VXBwsSJqsAdPR3wRmp76XFziA9f1,breathing-shallow.wav,test
features/mel_dd_subjectwise/VXBwsSJqsAdPR3wRmp76XFziA9f1/long/breathing-deep.npy,long,VXBwsSJqsAdPR3wRmp76XFziA9f1,breathing-deep.wav,test
features/mel_dd_subjectwise/ZDuodssisIdOfarHk3ie8RJVIGj1/short/breathing-shallow.npy,short,ZDuodssisIdOfarHk3ie8RJVIGj1,breathing-shallow.wav,train
features/mel_dd_subjectwise/ZDuodssisIdOfarHk3ie8RJVIGj1/long/breathing-deep.npy,long,ZDuodssisIdOfarHk3ie8RJVIGj1,breathing-deep.wav,train
features/mel_dd_subjectwise/yfPjZBFWOihN0YDhKla7wWDoVCA2/short/breathing-shallow.npy,short,yfPjZBFWOihN0YDhKla7wWDoVCA2,breathing-shallow.wav,train
features/mel_dd_subjectwise/yfPjZBFWOihN0YDhKla7wWDoVCA2/long/breathing-deep.npy,long,yfPjZBFWOihN0YDhKla7wWDoVCA2,breathing-deep.wav,train
features/mel_dd_subjectwise/yncydoirUqa12tTAUAceL5zMWaK2/short/breathing-shallow.npy,short,yncydoirUqa12tTAUAceL5zMWaK2,breathing-shallow.wav,train
features/mel_dd_subjectwise/yncydoirUqa12tTAUAceL5zMWaK2/long/breathing-deep.npy,long,yncydoirUqa12tTAUAceL5zMWaK2,breathing-deep.wav,train
features/mel_dd_subjectwise/8EUkoDkeGddD0Vcnwu35XuxOhDt1/short/breathing-shallow.npy,short,8EUkoDkeGddD0Vcnwu35XuxOhDt1,breathing-shallow.wav,test
features/mel_dd_subjectwise/8EUkoDkeGddD0Vcnwu35XuxOhDt1/long/breathing-deep.npy,long,8EUkoDkeGddD0Vcnwu35XuxOhDt1,breathing-deep.wav,test
features/mel_dd_subjectwise/51OnFkHZ12ay7VyGlPkA3AYsB6s2/short/breathing-shallow.npy,short,51OnFkHZ12ay7VyGlPkA3AYsB6s2,breathing-shallow.wav,train
features/mel_dd_subjectwise/51OnFkHZ12ay7VyGlPkA3AYsB6s2/long/breathing-deep.npy,long,51OnFkHZ12ay7VyGlPkA3AYsB6s2,breathing-deep.wav,train
features/mel_dd_subjectwise/51UrWvD8cibKqSeqLEBp8q6N29y1/short/breathing-shallow.npy,short,51UrWvD8cibKqSeqLEBp8q6N29y1,breathing-shallow.wav,test
features/mel_dd_subjectwise/51UrWvD8cibKqSeqLEBp8q6N29y1/long/breathing-deep.npy,long,51UrWvD8cibKqSeqLEBp8q6N29y1,breathing-deep.wav,test
features/mel_dd_subjectwise/C63gG5RK0mWMFKI33VweDdYCk4O2/short/breathing-shallow.npy,short,C63gG5RK0mWMFKI33VweDdYCk4O2,breathing-shallow.wav,train
features/mel_dd_subjectwise/C63gG5RK0mWMFKI33VweDdYCk4O2/long/breathing-deep.npy,long,C63gG5RK0mWMFKI33VweDdYCk4O2,breathing-deep.wav,train
features/mel_dd_subjectwise/eNBbx8z6N4Wr49xiHOe3TgYILs53/short/breathing-shallow.npy,short,eNBbx8z6N4Wr49xiHOe3TgYILs53,breathing-shallow.wav,train
features/mel_dd_subjectwise/eNBbx8z6N4Wr49xiHOe3TgYILs53/long/breathing-deep.npy,long,eNBbx8z6N4Wr49xiHOe3TgYILs53,breathing-deep.wav,train
features/mel_dd_subjectwise/CAlwzhQrNYT72NAfkAOpXNoLJrM2/short/breathing-shallow.npy,short,CAlwzhQrNYT72NAfkAOpXNoLJrM2,breathing-shallow.wav,val
features/mel_dd_subjectwise/CAlwzhQrNYT72NAfkAOpXNoLJrM2/long/breathing-deep.npy,long,CAlwzhQrNYT72NAfkAOpXNoLJrM2,breathing-deep.wav,val
features/mel_dd_subjectwise/cEUtmEr0WzaMyEktYRaqHrryr0s1/short/breathing-shallow.npy,short,cEUtmEr0WzaMyEktYRaqHrryr0s1,breathing-shallow.wav,val
features/mel_dd_subjectwise/cEUtmEr0WzaMyEktYRaqHrryr0s1/long/breathing-deep.npy,long,cEUtmEr0WzaMyEktYRaqHrryr0s1,breathing-deep.wav,val
features/mel_dd_subjectwise/fZiUtg0yBfazUG7IFZidEF8qJRS2/short/breathing-shallow.npy,short,fZiUtg0yBfazUG7IFZidEF8qJRS2,breathing-shallow.wav,train
features/mel_dd_subjectwise/fZiUtg0yBfazUG7IFZidEF8qJRS2/long/breathing-deep.npy,long,fZiUtg0yBfazUG7IFZidEF8qJRS2,breathing-deep.wav,train
features/mel_dd_subjectwise/tuu90okKDSaFMknkDxVhtWtRjEl2/short/breathing-shallow.npy,short,tuu90okKDSaFMknkDxVhtWtRjEl2,breathing-shallow.wav,test
features/mel_dd_subjectwise/tuu90okKDSaFMknkDxVhtWtRjEl2/long/breathing-deep.npy,long,tuu90okKDSaFMknkDxVhtWtRjEl2,breathing-deep.wav,test
features/mel_dd_subjectwise/dLWRBpUZo7ddqJup4t3C2TwiVqA3/short/breathing-shallow.npy,short,dLWRBpUZo7ddqJup4t3C2TwiVqA3,breathing-shallow.wav,train
features/mel_dd_subjectwise/dLWRBpUZo7ddqJup4t3C2TwiVqA3/long/breathing-deep.npy,long,dLWRBpUZo7ddqJup4t3C2TwiVqA3,breathing-deep.wav,train
features/mel_dd_subjectwise/uuYtRprLjWhFilZnNmWCH0wcT5v2/short/breathing-shallow.npy,short,uuYtRprLjWhFilZnNmWCH0wcT5v2,breathing-shallow.wav,train
features/mel_dd_subjectwise/uuYtRprLjWhFilZnNmWCH0wcT5v2/long/breathing-deep.npy,long,uuYtRprLjWhFilZnNmWCH0wcT5v2,breathing-deep.wav,train
features/mel_dd_subjectwise/gpc5ZdD5pOa7ytps4CYAFQASQcC2/short/breathing-shallow.npy,short,gpc5ZdD5pOa7ytps4CYAFQASQcC2,breathing-shallow.wav,train
features/mel_dd_subjectwise/gpc5ZdD5pOa7ytps4CYAFQASQcC2/long/breathing-deep.npy,long,gpc5ZdD5pOa7ytps4CYAFQASQcC2,breathing-deep.wav,train
features/mel_dd_subjectwise/TOzLbxmmxIeG129OZKtUv9kGXd42/short/breathing-shallow.npy,short,TOzLbxmmxIeG129OZKtUv9kGXd42,breathing-shallow.wav,test
features/mel_dd_subjectwise/TOzLbxmmxIeG129OZKtUv9kGXd42/long/breathing-deep.npy,long,TOzLbxmmxIeG129OZKtUv9kGXd42,breathing-deep.wav,test
features/mel_dd_subjectwise/wcKHRzi3zFZi7KNZqDcQD2wXkUm1/short/breathing-shallow.npy,short,wcKHRzi3zFZi7KNZqDcQD2wXkUm1,breathing-shallow.wav,val
features/mel_dd_subjectwise/wcKHRzi3zFZi7KNZqDcQD2wXkUm1/long/breathing-deep.npy,long,wcKHRzi3zFZi7KNZqDcQD2wXkUm1,breathing-deep.wav,val
features/mel_dd_subjectwise/VtGZATvYtHRPY3asdEEN8sybTOe2/short/breathing-shallow.npy,short,VtGZATvYtHRPY3asdEEN8sybTOe2,breathing-shallow.wav,test
features/mel_dd_subjectwise/VtGZATvYtHRPY3asdEEN8sybTOe2/long/breathing-deep.npy,long,VtGZATvYtHRPY3asdEEN8sybTOe2,breathing-deep.wav,test
features/mel_dd_subjectwise/BOVL8U9dmKWYsaPdV6b0EZkHuNo1/short/breathing-shallow.npy,short,BOVL8U9dmKWYsaPdV6b0EZkHuNo1,breathing-shallow.wav,train
features/mel_dd_subjectwise/BOVL8U9dmKWYsaPdV6b0EZkHuNo1/long/breathing-deep.npy,long,BOVL8U9dmKWYsaPdV6b0EZkHuNo1,breathing-deep.wav,train
features/mel_dd_subjectwise/4jqhl90ZLzc8L1R3yRwKYg0Ruez1/short/breathing-shallow.npy,short,4jqhl90ZLzc8L1R3yRwKYg0Ruez1,breathing-shallow.wav,train
features/mel_dd_subjectwise/4jqhl90ZLzc8L1R3yRwKYg0Ruez1/long/breathing-deep.npy,long,4jqhl90ZLzc8L1R3yRwKYg0Ruez1,breathing-deep.wav,train
features/mel_dd_subjectwise/iZa9QuNqinWMeMTdwFstfYRpw4J3/short/breathing-shallow.npy,short,iZa9QuNqinWMeMTdwFstfYRpw4J3,breathing-shallow.wav,train
features/mel_dd_subjectwise/iZa9QuNqinWMeMTdwFstfYRpw4J3/long/breathing-deep.npy,long,iZa9QuNqinWMeMTdwFstfYRpw4J3,breathing-deep.wav,train
features/mel_dd_subjectwise/nDhgdZFoNRUBm7qY6tw3z4ZLOdw2/short/breathing-shallow.npy,short,nDhgdZFoNRUBm7qY6tw3z4ZLOdw2,breathing-shallow.wav,train
features/mel_dd_subjectwise/nDhgdZFoNRUBm7qY6tw3z4ZLOdw2/long/breathing-deep.npy,long,nDhgdZFoNRUBm7qY6tw3z4ZLOdw2,breathing-deep.wav,train
features/mel_dd_subjectwise/xyM7qnHrkeSfQsGyRCsomcKfMDG3/short/breathing-shallow.npy,short,xyM7qnHrkeSfQsGyRCsomcKfMDG3,breathing-shallow.wav,val
features/mel_dd_subjectwise/xyM7qnHrkeSfQsGyRCsomcKfMDG3/long/breathing-deep.npy,long,xyM7qnHrkeSfQsGyRCsomcKfMDG3,breathing-deep.wav,val
features/mel_dd_subjectwise/Y5YzktJpmdMp3h3YOTEWcxE41F83/short/breathing-shallow.npy,short,Y5YzktJpmdMp3h3YOTEWcxE41F83,breathing-shallow.wav,train
features/mel_dd_subjectwise/Y5YzktJpmdMp3h3YOTEWcxE41F83/long/breathing-deep.npy,long,Y5YzktJpmdMp3h3YOTEWcxE41F83,breathing-deep.wav,train
features/mel_dd_subjectwise/HRtlc2Oedzd7Q70BgFjlJGMbyPL2/short/breathing-shallow.npy,short,HRtlc2Oedzd7Q70BgFjlJGMbyPL2,breathing-shallow.wav,train
features/mel_dd_subjectwise/HRtlc2Oedzd7Q70BgFjlJGMbyPL2/long/breathing-deep.npy,long,HRtlc2Oedzd7Q70BgFjlJGMbyPL2,breathing-deep.wav,train
features/mel_dd_subjectwise/vxQXoOBf9Oa0zTwHaKRyHqiUQTB2/short/breathing-shallow.npy,short,vxQXoOBf9Oa0zTwHaKRyHqiUQTB2,breathing-shallow.wav,test
features/mel_dd_subjectwise/vxQXoOBf9Oa0zTwHaKRyHqiUQTB2/long/breathing-deep.npy,long,vxQXoOBf9Oa0zTwHaKRyHqiUQTB2,breathing-deep.wav,test
features/mel_dd_subjectwise/zHug6OwMsNQnCCKu5TAiHKddqer2/short/breathing-shallow.npy,short,zHug6OwMsNQnCCKu5TAiHKddqer2,breathing-shallow.wav,val
features/mel_dd_subjectwise/zHug6OwMsNQnCCKu5TAiHKddqer2/long/breathing-deep.npy,long,zHug6OwMsNQnCCKu5TAiHKddqer2,breathing-deep.wav,val
features/mel_dd_subjectwise/U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2/short/breathing-shallow.npy,short,U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2,breathing-shallow.wav,train
features/mel_dd_subjectwise/U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2/long/breathing-deep.npy,long,U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2,breathing-deep.wav,train
features/mel_dd_subjectwise/Qriv4y0rwfWRZDatFMOj9zdXeB43/short/breathing-shallow.npy,short,Qriv4y0rwfWRZDatFMOj9zdXeB43,breathing-shallow.wav,train
features/mel_dd_subjectwise/Qriv4y0rwfWRZDatFMOj9zdXeB43/long/breathing-deep.npy,long,Qriv4y0rwfWRZDatFMOj9zdXeB43,breathing-deep.wav,train
features/mel_dd_subjectwise/RQqyn5Ur0gcPPYhafDG9DDfIgVh2/short/breathing-shallow.npy,short,RQqyn5Ur0gcPPYhafDG9DDfIgVh2,breathing-shallow.wav,test
features/mel_dd_subjectwise/RQqyn5Ur0gcPPYhafDG9DDfIgVh2/long/breathing-deep.npy,long,RQqyn5Ur0gcPPYhafDG9DDfIgVh2,breathing-deep.wav,test
features/mel_dd_subjectwise/lS9YdIeCTmfaDKr4AgtF1hjdlR23/short/breathing-shallow.npy,short,lS9YdIeCTmfaDKr4AgtF1hjdlR23,breathing-shallow.wav,train
features/mel_dd_subjectwise/lS9YdIeCTmfaDKr4AgtF1hjdlR23/long/breathing-deep.npy,long,lS9YdIeCTmfaDKr4AgtF1hjdlR23,breathing-deep.wav,train
features/mel_dd_subjectwise/RgfYXoDTg6MBu6V0xKMEjsMfY8m2/short/breathing-shallow.npy,short,RgfYXoDTg6MBu6V0xKMEjsMfY8m2,breathing-shallow.wav,train
features/mel_dd_subjectwise/RgfYXoDTg6MBu6V0xKMEjsMfY8m2/long/breathing-deep.npy,long,RgfYXoDTg6MBu6V0xKMEjsMfY8m2,breathing-deep.wav,train
features/mel_dd_subjectwise/tkr2LeHuJyNXW3uM4NUZBmp1qIb2/short/breathing-shallow.npy,short,tkr2LeHuJyNXW3uM4NUZBmp1qIb2,breathing-shallow.wav,train
features/mel_dd_subjectwise/tkr2LeHuJyNXW3uM4NUZBmp1qIb2/long/breathing-deep.npy,long,tkr2LeHuJyNXW3uM4NUZBmp1qIb2,breathing-deep.wav,train
features/mel_dd_subjectwise/HtCYru78WihN83VInC0etddLCv62/short/breathing-shallow.npy,short,HtCYru78WihN83VInC0etddLCv62,breathing-shallow.wav,train
features/mel_dd_subjectwise/HtCYru78WihN83VInC0etddLCv62/long/breathing-deep.npy,long,HtCYru78WihN83VInC0etddLCv62,breathing-deep.wav,train
features/mel_dd_subjectwise/GANtY5XDqOUFMC2lEizSdBuainB2/short/breathing-shallow.npy,short,GANtY5XDqOUFMC2lEizSdBuainB2,breathing-shallow.wav,train
features/mel_dd_subjectwise/GANtY5XDqOUFMC2lEizSdBuainB2/long/breathing-deep.npy,long,GANtY5XDqOUFMC2lEizSdBuainB2,breathing-deep.wav,train
features/mel_dd_subjectwise/trc6AC5IMYOoTnAeupgXR8YovHj1/short/breathing-shallow.npy,short,trc6AC5IMYOoTnAeupgXR8YovHj1,breathing-shallow.wav,train
features/mel_dd_subjectwise/trc6AC5IMYOoTnAeupgXR8YovHj1/long/breathing-deep.npy,long,trc6AC5IMYOoTnAeupgXR8YovHj1,breathing-deep.wav,train
features/mel_dd_subjectwise/GMjhTrVkYsfH4RWjGFLCskzNnys2/short/breathing-shallow.npy,short,GMjhTrVkYsfH4RWjGFLCskzNnys2,breathing-shallow.wav,train
features/mel_dd_subjectwise/GMjhTrVkYsfH4RWjGFLCskzNnys2/long/breathing-deep.npy,long,GMjhTrVkYsfH4RWjGFLCskzNnys2,breathing-deep.wav,train
features/mel_dd_subjectwise/gfAVpM1IV5RhiO6CAiOjjn1AHVG2/short/breathing-shallow.npy,short,gfAVpM1IV5RhiO6CAiOjjn1AHVG2,breathing-shallow.wav,val
