filepath,label,split,subject
features/mel_dd_2c_coswara/long/9esRO6MV7jhuNNWR9i0j6gBrkXG2_deep.npy,long,train,9esRO6MV7jhuNNWR9i0j6gBrkXG2
features/mel_dd_2c_coswara/short/20200415_9esRO6MV7jhuNNWR9i0j6gBrkXG2_shallow.npy,short,train,9esRO6MV7jhuNNWR9i0j6gBrkXG2
features/mel_dd_2c_coswara/long/20200415_9qXBPCugOSe0Yl1GhThi1kCVZDD2_deep.npy,long,train,9qXBPCugOSe0Yl1GhThi1kCVZDD2
features/mel_dd_2c_coswara/long/9qXBPCugOSe0Yl1GhThi1kCVZDD2_deep.npy,long,train,9qXBPCugOSe0Yl1GhThi1kCVZDD2
features/mel_dd_2c_coswara/short/20200415_9qXBPCugOSe0Yl1GhThi1kCVZDD2_shallow.npy,short,train,9qXBPCugOSe0Yl1GhThi1kCVZDD2
features/mel_dd_2c_coswara/long/20200415_A6eyvPDHwBNMYFzA65XRMboV96s2_deep.npy,long,train,A6eyvPDHwBNMYFzA65XRMboV96s2
features/mel_dd_2c_coswara/long/A6eyvPDHwBNMYFzA65XRMboV96s2_deep.npy,long,train,A6eyvPDHwBNMYFzA65XRMboV96s2
features/mel_dd_2c_coswara/short/20200415_A6eyvPDHwBNMYFzA65XRMboV96s2_shallow.npy,short,train,A6eyvPDHwBNMYFzA65XRMboV96s2
features/mel_dd_2c_coswara/long/20200415_AdRRprqo5ZUuLMOPs61ZKS6vrdU2_deep.npy,long,val,AdRRprqo5ZUuLMOPs61ZKS6vrdU2
features/mel_dd_2c_coswara/long/AdRRprqo5ZUuLMOPs61ZKS6vrdU2_deep.npy,long,val,AdRRprqo5ZUuLMOPs61ZKS6vrdU2
features/mel_dd_2c_coswara/short/20200415_AdRRprqo5ZUuLMOPs61ZKS6vrdU2_shallow.npy,short,val,AdRRprqo5ZUuLMOPs61ZKS6vrdU2
features/mel_dd_2c_coswara/long/20200415_AeJcnB6Pl6ayw2YL7whgWyYSVnz2_deep.npy,long,test,AeJcnB6Pl6ayw2YL7whgWyYSVnz2
features/mel_dd_2c_coswara/long/AeJcnB6Pl6ayw2YL7whgWyYSVnz2_deep.npy,long,test,AeJcnB6Pl6ayw2YL7whgWyYSVnz2
features/mel_dd_2c_coswara/short/20200415_AeJcnB6Pl6ayw2YL7whgWyYSVnz2_shallow.npy,short,test,AeJcnB6Pl6ayw2YL7whgWyYSVnz2
features/mel_dd_2c_coswara/long/20200415_ArKST1jJWqRPPvdCu92MyQoGs762_deep.npy,long,train,ArKST1jJWqRPPvdCu92MyQoGs762
features/mel_dd_2c_coswara/long/ArKST1jJWqRPPvdCu92MyQoGs762_deep.npy,long,train,ArKST1jJWqRPPvdCu92MyQoGs762
features/mel_dd_2c_coswara/short/20200415_ArKST1jJWqRPPvdCu92MyQoGs762_shallow.npy,short,train,ArKST1jJWqRPPvdCu92MyQoGs762
features/mel_dd_2c_coswara/long/20200415_BRi5khF6PxMORMTOXjeS6r2dNqt1_deep.npy,long,val,BRi5khF6PxMORMTOXjeS6r2dNqt1
features/mel_dd_2c_coswara/long/BRi5khF6PxMORMTOXjeS6r2dNqt1_deep.npy,long,val,BRi5khF6PxMORMTOXjeS6r2dNqt1
features/mel_dd_2c_coswara/short/20200415_BRi5khF6PxMORMTOXjeS6r2dNqt1_shallow.npy,short,val,BRi5khF6PxMORMTOXjeS6r2dNqt1
features/mel_dd_2c_coswara/long/20200415_ByeE6FPls3S20RP7vxsLDkmqpA32_deep.npy,long,train,ByeE6FPls3S20RP7vxsLDkmqpA32
features/mel_dd_2c_coswara/long/ByeE6FPls3S20RP7vxsLDkmqpA32_deep.npy,long,train,ByeE6FPls3S20RP7vxsLDkmqpA32
features/mel_dd_2c_coswara/short/20200415_ByeE6FPls3S20RP7vxsLDkmqpA32_shallow.npy,short,train,ByeE6FPls3S20RP7vxsLDkmqpA32
features/mel_dd_2c_coswara/long/20200415_C1Jk83bZcXQM2lljEqVIr6OfMr83_deep.npy,long,train,C1Jk83bZcXQM2lljEqVIr6OfMr83
features/mel_dd_2c_coswara/long/C1Jk83bZcXQM2lljEqVIr6OfMr83_deep.npy,long,train,C1Jk83bZcXQM2lljEqVIr6OfMr83
features/mel_dd_2c_coswara/short/20200415_C1Jk83bZcXQM2lljEqVIr6OfMr83_shallow.npy,short,train,C1Jk83bZcXQM2lljEqVIr6OfMr83
features/mel_dd_2c_coswara/long/20200415_CFwFsoyLtGUxPNPw5vMD7cznAnO2_deep.npy,long,train,CFwFsoyLtGUxPNPw5vMD7cznAnO2
features/mel_dd_2c_coswara/long/CFwFsoyLtGUxPNPw5vMD7cznAnO2_deep.npy,long,train,CFwFsoyLtGUxPNPw5vMD7cznAnO2
features/mel_dd_2c_coswara/short/20200415_CFwFsoyLtGUxPNPw5vMD7cznAnO2_shallow.npy,short,train,CFwFsoyLtGUxPNPw5vMD7cznAnO2
features/mel_dd_2c_coswara/long/20200415_CZT9HTBNgaQrTVKBjIBUtlu6Dgx1_deep.npy,long,val,CZT9HTBNgaQrTVKBjIBUtlu6Dgx1
features/mel_dd_2c_coswara/long/CZT9HTBNgaQrTVKBjIBUtlu6Dgx1_deep.npy,long,val,CZT9HTBNgaQrTVKBjIBUtlu6Dgx1
features/mel_dd_2c_coswara/short/20200415_CZT9HTBNgaQrTVKBjIBUtlu6Dgx1_shallow.npy,short,val,CZT9HTBNgaQrTVKBjIBUtlu6Dgx1
features/mel_dd_2c_coswara/long/20200415_D1d4hc9MrgTDxgAhqpTgqOEJtLp2_deep.npy,long,train,D1d4hc9MrgTDxgAhqpTgqOEJtLp2
features/mel_dd_2c_coswara/long/D1d4hc9MrgTDxgAhqpTgqOEJtLp2_deep.npy,long,train,D1d4hc9MrgTDxgAhqpTgqOEJtLp2
features/mel_dd_2c_coswara/short/20200415_D1d4hc9MrgTDxgAhqpTgqOEJtLp2_shallow.npy,short,train,D1d4hc9MrgTDxgAhqpTgqOEJtLp2
features/mel_dd_2c_coswara/long/20200415_DIaVEL0f1kXNG6KXgBMEQ54yirD3_deep.npy,long,train,DIaVEL0f1kXNG6KXgBMEQ54yirD3
features/mel_dd_2c_coswara/long/DIaVEL0f1kXNG6KXgBMEQ54yirD3_deep.npy,long,train,DIaVEL0f1kXNG6KXgBMEQ54yirD3
features/mel_dd_2c_coswara/short/20200415_DIaVEL0f1kXNG6KXgBMEQ54yirD3_shallow.npy,short,train,DIaVEL0f1kXNG6KXgBMEQ54yirD3
features/mel_dd_2c_coswara/long/20200415_DpU572tPYaXZXMglBud6sRIaq8y2_deep.npy,long,train,DpU572tPYaXZXMglBud6sRIaq8y2
features/mel_dd_2c_coswara/long/DpU572tPYaXZXMglBud6sRIaq8y2_deep.npy,long,train,DpU572tPYaXZXMglBud6sRIaq8y2
features/mel_dd_2c_coswara/short/20200415_DpU572tPYaXZXMglBud6sRIaq8y2_shallow.npy,short,train,DpU572tPYaXZXMglBud6sRIaq8y2
features/mel_dd_2c_coswara/long/20200415_E3X8YtvZzYZiXwBevZEAByJc2v63_deep.npy,long,test,E3X8YtvZzYZiXwBevZEAByJc2v63
features/mel_dd_2c_coswara/long/E3X8YtvZzYZiXwBevZEAByJc2v63_deep.npy,long,test,E3X8YtvZzYZiXwBevZEAByJc2v63
features/mel_dd_2c_coswara/short/20200415_E3X8YtvZzYZiXwBevZEAByJc2v63_shallow.npy,short,test,E3X8YtvZzYZiXwBevZEAByJc2v63
features/mel_dd_2c_coswara/long/20200415_EcO51zxmIHcVtAUlxnvO6wA8JcR2_deep.npy,long,train,EcO51zxmIHcVtAUlxnvO6wA8JcR2
features/mel_dd_2c_coswara/long/EcO51zxmIHcVtAUlxnvO6wA8JcR2_deep.npy,long,train,EcO51zxmIHcVtAUlxnvO6wA8JcR2
features/mel_dd_2c_coswara/short/20200415_EcO51zxmIHcVtAUlxnvO6wA8JcR2_shallow.npy,short,train,EcO51zxmIHcVtAUlxnvO6wA8JcR2
features/mel_dd_2c_coswara/long/20200415_FNjPKyX47sUuQlzMc1urJ3VB3YE3_deep.npy,long,train,FNjPKyX47sUuQlzMc1urJ3VB3YE3
features/mel_dd_2c_coswara/long/FNjPKyX47sUuQlzMc1urJ3VB3YE3_deep.npy,long,train,FNjPKyX47sUuQlzMc1urJ3VB3YE3
features/mel_dd_2c_coswara/short/20200415_FNjPKyX47sUuQlzMc1urJ3VB3YE3_shallow.npy,short,train,FNjPKyX47sUuQlzMc1urJ3VB3YE3
features/mel_dd_2c_coswara/long/20200415_FQ9gUWPXRGc9z7Q4f3tMojFVrR82_deep.npy,long,train,FQ9gUWPXRGc9z7Q4f3tMojFVrR82
features/mel_dd_2c_coswara/long/FQ9gUWPXRGc9z7Q4f3tMojFVrR82_deep.npy,long,train,FQ9gUWPXRGc9z7Q4f3tMojFVrR82
features/mel_dd_2c_coswara/short/20200415_FQ9gUWPXRGc9z7Q4f3tMojFVrR82_shallow.npy,short,train,FQ9gUWPXRGc9z7Q4f3tMojFVrR82
features/mel_dd_2c_coswara/long/20200415_GEPcHiIXaSVyNNL5sqIBZxytIps1_deep.npy,long,val,GEPcHiIXaSVyNNL5sqIBZxytIps1
features/mel_dd_2c_coswara/long/GEPcHiIXaSVyNNL5sqIBZxytIps1_deep.npy,long,val,GEPcHiIXaSVyNNL5sqIBZxytIps1
features/mel_dd_2c_coswara/short/20200415_GEPcHiIXaSVyNNL5sqIBZxytIps1_shallow.npy,short,val,GEPcHiIXaSVyNNL5sqIBZxytIps1
features/mel_dd_2c_coswara/long/20200415_GKhkkTlN0PdIgHoEtwXlRlCqMd13_deep.npy,long,train,GKhkkTlN0PdIgHoEtwXlRlCqMd13
features/mel_dd_2c_coswara/long/GKhkkTlN0PdIgHoEtwXlRlCqMd13_deep.npy,long,train,GKhkkTlN0PdIgHoEtwXlRlCqMd13
features/mel_dd_2c_coswara/short/20200415_GKhkkTlN0PdIgHoEtwXlRlCqMd13_shallow.npy,short,train,GKhkkTlN0PdIgHoEtwXlRlCqMd13
features/mel_dd_2c_coswara/long/20200415_GWjZnz8QWXXGzHLaG0HNHFyeZgS2_deep.npy,long,train,GWjZnz8QWXXGzHLaG0HNHFyeZgS2
features/mel_dd_2c_coswara/long/GWjZnz8QWXXGzHLaG0HNHFyeZgS2_deep.npy,long,train,GWjZnz8QWXXGzHLaG0HNHFyeZgS2
features/mel_dd_2c_coswara/short/20200415_GWjZnz8QWXXGzHLaG0HNHFyeZgS2_shallow.npy,short,train,GWjZnz8QWXXGzHLaG0HNHFyeZgS2
features/mel_dd_2c_coswara/long/20200415_GZM32y1Sy6X9D9hfrrvpTdPfmoV2_deep.npy,long,train,GZM32y1Sy6X9D9hfrrvpTdPfmoV2
features/mel_dd_2c_coswara/long/GZM32y1Sy6X9D9hfrrvpTdPfmoV2_deep.npy,long,train,GZM32y1Sy6X9D9hfrrvpTdPfmoV2
features/mel_dd_2c_coswara/short/20200415_GZM32y1Sy6X9D9hfrrvpTdPfmoV2_shallow.npy,short,train,GZM32y1Sy6X9D9hfrrvpTdPfmoV2
features/mel_dd_2c_coswara/long/20200415_H0tBSJN5l8db5f6xB2yMm6QxjFO2_deep.npy,long,train,H0tBSJN5l8db5f6xB2yMm6QxjFO2
features/mel_dd_2c_coswara/long/H0tBSJN5l8db5f6xB2yMm6QxjFO2_deep.npy,long,train,H0tBSJN5l8db5f6xB2yMm6QxjFO2
features/mel_dd_2c_coswara/short/20200415_H0tBSJN5l8db5f6xB2yMm6QxjFO2_shallow.npy,short,train,H0tBSJN5l8db5f6xB2yMm6QxjFO2
features/mel_dd_2c_coswara/long/20200415_HltnpdE31PPFAFYRdJXRXokmdUF2_deep.npy,long,train,HltnpdE31PPFAFYRdJXRXokmdUF2
features/mel_dd_2c_coswara/long/HltnpdE31PPFAFYRdJXRXokmdUF2_deep.npy,long,train,HltnpdE31PPFAFYRdJXRXokmdUF2
features/mel_dd_2c_coswara/short/20200415_HltnpdE31PPFAFYRdJXRXokmdUF2_shallow.npy,short,train,HltnpdE31PPFAFYRdJXRXokmdUF2
features/mel_dd_2c_coswara/long/20200415_HmsAhPiHhiQOnvXYXzZ5u5qFqLq1_deep.npy,long,train,HmsAhPiHhiQOnvXYXzZ5u5qFqLq1
features/mel_dd_2c_coswara/long/HmsAhPiHhiQOnvXYXzZ5u5qFqLq1_deep.npy,long,train,HmsAhPiHhiQOnvXYXzZ5u5qFqLq1
features/mel_dd_2c_coswara/short/20200415_HmsAhPiHhiQOnvXYXzZ5u5qFqLq1_shallow.npy,short,train,HmsAhPiHhiQOnvXYXzZ5u5qFqLq1
features/mel_dd_2c_coswara/long/20200415_HxbOUFGbq4fKbs0nTLUQ5UmlZ9y2_deep.npy,long,test,HxbOUFGbq4fKbs0nTLUQ5UmlZ9y2
features/mel_dd_2c_coswara/long/HxbOUFGbq4fKbs0nTLUQ5UmlZ9y2_deep.npy,long,test,HxbOUFGbq4fKbs0nTLUQ5UmlZ9y2
features/mel_dd_2c_coswara/short/20200415_HxbOUFGbq4fKbs0nTLUQ5UmlZ9y2_shallow.npy,short,test,HxbOUFGbq4fKbs0nTLUQ5UmlZ9y2
features/mel_dd_2c_coswara/long/20200415_IH5AenjC1DTmH4Rw4PhvnaKHbmw2_deep.npy,long,train,IH5AenjC1DTmH4Rw4PhvnaKHbmw2
features/mel_dd_2c_coswara/long/IH5AenjC1DTmH4Rw4PhvnaKHbmw2_deep.npy,long,train,IH5AenjC1DTmH4Rw4PhvnaKHbmw2
features/mel_dd_2c_coswara/short/20200415_IH5AenjC1DTmH4Rw4PhvnaKHbmw2_shallow.npy,short,train,IH5AenjC1DTmH4Rw4PhvnaKHbmw2
features/mel_dd_2c_coswara/long/20200415_IVUrhfpO08QnE9S8UR1hk4DquTa2_deep.npy,long,val,IVUrhfpO08QnE9S8UR1hk4DquTa2
features/mel_dd_2c_coswara/long/IVUrhfpO08QnE9S8UR1hk4DquTa2_deep.npy,long,val,IVUrhfpO08QnE9S8UR1hk4DquTa2
features/mel_dd_2c_coswara/short/20200415_IVUrhfpO08QnE9S8UR1hk4DquTa2_shallow.npy,short,val,IVUrhfpO08QnE9S8UR1hk4DquTa2
features/mel_dd_2c_coswara/long/20200415_ImU3ZpdqkRPNAy6Ol61zoGuq8sj1_deep.npy,long,train,ImU3ZpdqkRPNAy6Ol61zoGuq8sj1
features/mel_dd_2c_coswara/long/ImU3ZpdqkRPNAy6Ol61zoGuq8sj1_deep.npy,long,train,ImU3ZpdqkRPNAy6Ol61zoGuq8sj1
features/mel_dd_2c_coswara/short/20200415_ImU3ZpdqkRPNAy6Ol61zoGuq8sj1_shallow.npy,short,train,ImU3ZpdqkRPNAy6Ol61zoGuq8sj1
features/mel_dd_2c_coswara/long/20200415_IxdOYraXjNXf620JP1hexb3YDJ93_deep.npy,long,train,IxdOYraXjNXf620JP1hexb3YDJ93
features/mel_dd_2c_coswara/long/IxdOYraXjNXf620JP1hexb3YDJ93_deep.npy,long,train,IxdOYraXjNXf620JP1hexb3YDJ93
features/mel_dd_2c_coswara/short/20200415_IxdOYraXjNXf620JP1hexb3YDJ93_shallow.npy,short,train,IxdOYraXjNXf620JP1hexb3YDJ93
features/mel_dd_2c_coswara/long/20200415_JLXdsKrUesSLpwUOMSqQFfYwtZ82_deep.npy,long,val,JLXdsKrUesSLpwUOMSqQFfYwtZ82
features/mel_dd_2c_coswara/long/JLXdsKrUesSLpwUOMSqQFfYwtZ82_deep.npy,long,val,JLXdsKrUesSLpwUOMSqQFfYwtZ82
features/mel_dd_2c_coswara/short/20200415_JLXdsKrUesSLpwUOMSqQFfYwtZ82_shallow.npy,short,val,JLXdsKrUesSLpwUOMSqQFfYwtZ82
features/mel_dd_2c_coswara/long/20200415_JtJEMsy1XPalUgUWmzkLyq9LWbI2_deep.npy,long,train,JtJEMsy1XPalUgUWmzkLyq9LWbI2
features/mel_dd_2c_coswara/long/JtJEMsy1XPalUgUWmzkLyq9LWbI2_deep.npy,long,train,JtJEMsy1XPalUgUWmzkLyq9LWbI2
features/mel_dd_2c_coswara/short/20200415_JtJEMsy1XPalUgUWmzkLyq9LWbI2_shallow.npy,short,train,JtJEMsy1XPalUgUWmzkLyq9LWbI2
features/mel_dd_2c_coswara/long/20200415_KqhQ8Eo62fYCdBse8NiW1BYCtxp1_deep.npy,long,test,KqhQ8Eo62fYCdBse8NiW1BYCtxp1
features/mel_dd_2c_coswara/long/KqhQ8Eo62fYCdBse8NiW1BYCtxp1_deep.npy,long,test,KqhQ8Eo62fYCdBse8NiW1BYCtxp1
features/mel_dd_2c_coswara/short/20200415_KqhQ8Eo62fYCdBse8NiW1BYCtxp1_shallow.npy,short,test,KqhQ8Eo62fYCdBse8NiW1BYCtxp1
features/mel_dd_2c_coswara/long/20200415_L6Bo4rMk15fKste9Gvn7ZyTB4qw2_deep.npy,long,test,L6Bo4rMk15fKste9Gvn7ZyTB4qw2
features/mel_dd_2c_coswara/long/L6Bo4rMk15fKste9Gvn7ZyTB4qw2_deep.npy,long,test,L6Bo4rMk15fKste9Gvn7ZyTB4qw2
features/mel_dd_2c_coswara/short/20200415_L6Bo4rMk15fKste9Gvn7ZyTB4qw2_shallow.npy,short,test,L6Bo4rMk15fKste9Gvn7ZyTB4qw2
features/mel_dd_2c_coswara/long/20200415_LVfs0kH8h3YRSg7J3Y8g3ufC3a53_deep.npy,long,train,LVfs0kH8h3YRSg7J3Y8g3ufC3a53
features/mel_dd_2c_coswara/long/LVfs0kH8h3YRSg7J3Y8g3ufC3a53_deep.npy,long,train,LVfs0kH8h3YRSg7J3Y8g3ufC3a53
features/mel_dd_2c_coswara/short/20200415_LVfs0kH8h3YRSg7J3Y8g3ufC3a53_shallow.npy,short,train,LVfs0kH8h3YRSg7J3Y8g3ufC3a53
features/mel_dd_2c_coswara/long/20200415_LwOBSX8F07Z5HgRGLFS3aOQEVKk2_deep.npy,long,train,LwOBSX8F07Z5HgRGLFS3aOQEVKk2
features/mel_dd_2c_coswara/long/LwOBSX8F07Z5HgRGLFS3aOQEVKk2_deep.npy,long,train,LwOBSX8F07Z5HgRGLFS3aOQEVKk2
features/mel_dd_2c_coswara/short/20200415_LwOBSX8F07Z5HgRGLFS3aOQEVKk2_shallow.npy,short,train,LwOBSX8F07Z5HgRGLFS3aOQEVKk2
features/mel_dd_2c_coswara/long/20200415_M1RgcbGDbWbsxNkmPHlrh9J9n572_deep.npy,long,train,M1RgcbGDbWbsxNkmPHlrh9J9n572
features/mel_dd_2c_coswara/long/M1RgcbGDbWbsxNkmPHlrh9J9n572_deep.npy,long,train,M1RgcbGDbWbsxNkmPHlrh9J9n572
features/mel_dd_2c_coswara/short/20200415_M1RgcbGDbWbsxNkmPHlrh9J9n572_shallow.npy,short,train,M1RgcbGDbWbsxNkmPHlrh9J9n572
features/mel_dd_2c_coswara/long/20200415_MGvc85QJD7PFeYxoAeTxsiq4wHr1_deep.npy,long,train,MGvc85QJD7PFeYxoAeTxsiq4wHr1
features/mel_dd_2c_coswara/long/MGvc85QJD7PFeYxoAeTxsiq4wHr1_deep.npy,long,train,MGvc85QJD7PFeYxoAeTxsiq4wHr1
features/mel_dd_2c_coswara/short/20200415_MGvc85QJD7PFeYxoAeTxsiq4wHr1_shallow.npy,short,train,MGvc85QJD7PFeYxoAeTxsiq4wHr1
features/mel_dd_2c_coswara/long/20200415_MbCfQyWYGIeZ5m0BCTeiM1oi7282_deep.npy,long,train,MbCfQyWYGIeZ5m0BCTeiM1oi7282
features/mel_dd_2c_coswara/long/MbCfQyWYGIeZ5m0BCTeiM1oi7282_deep.npy,long,train,MbCfQyWYGIeZ5m0BCTeiM1oi7282
features/mel_dd_2c_coswara/short/20200415_MbCfQyWYGIeZ5m0BCTeiM1oi7282_shallow.npy,short,train,MbCfQyWYGIeZ5m0BCTeiM1oi7282
features/mel_dd_2c_coswara/long/20200415_NBD8pzxLyyYZs8wul5W6UUKBZbz1_deep.npy,long,train,NBD8pzxLyyYZs8wul5W6UUKBZbz1
features/mel_dd_2c_coswara/long/NBD8pzxLyyYZs8wul5W6UUKBZbz1_deep.npy,long,train,NBD8pzxLyyYZs8wul5W6UUKBZbz1
features/mel_dd_2c_coswara/short/20200415_NBD8pzxLyyYZs8wul5W6UUKBZbz1_shallow.npy,short,train,NBD8pzxLyyYZs8wul5W6UUKBZbz1
features/mel_dd_2c_coswara/long/20200415_Na6w7stX7ocNYZPQW9MQAiM6mrw2_deep.npy,long,train,Na6w7stX7ocNYZPQW9MQAiM6mrw2
features/mel_dd_2c_coswara/long/Na6w7stX7ocNYZPQW9MQAiM6mrw2_deep.npy,long,train,Na6w7stX7ocNYZPQW9MQAiM6mrw2
features/mel_dd_2c_coswara/short/20200415_Na6w7stX7ocNYZPQW9MQAiM6mrw2_shallow.npy,short,train,Na6w7stX7ocNYZPQW9MQAiM6mrw2
features/mel_dd_2c_coswara/long/20200415_O9jPNdypMudWbGGiqtlgi4ae2er1_deep.npy,long,train,O9jPNdypMudWbGGiqtlgi4ae2er1
features/mel_dd_2c_coswara/long/O9jPNdypMudWbGGiqtlgi4ae2er1_deep.npy,long,train,O9jPNdypMudWbGGiqtlgi4ae2er1
features/mel_dd_2c_coswara/short/20200415_O9jPNdypMudWbGGiqtlgi4ae2er1_shallow.npy,short,train,O9jPNdypMudWbGGiqtlgi4ae2er1
features/mel_dd_2c_coswara/long/20200415_P8Qw2Prg2BRb7H72PbY3Dftp9Rv2_deep.npy,long,train,P8Qw2Prg2BRb7H72PbY3Dftp9Rv2
features/mel_dd_2c_coswara/long/P8Qw2Prg2BRb7H72PbY3Dftp9Rv2_deep.npy,long,train,P8Qw2Prg2BRb7H72PbY3Dftp9Rv2
features/mel_dd_2c_coswara/short/20200415_P8Qw2Prg2BRb7H72PbY3Dftp9Rv2_shallow.npy,short,train,P8Qw2Prg2BRb7H72PbY3Dftp9Rv2
features/mel_dd_2c_coswara/long/20200415_PMVjl7cZfEaQD3QaKjvAG4Kidt92_deep.npy,long,val,PMVjl7cZfEaQD3QaKjvAG4Kidt92
features/mel_dd_2c_coswara/long/PMVjl7cZfEaQD3QaKjvAG4Kidt92_deep.npy,long,val,PMVjl7cZfEaQD3QaKjvAG4Kidt92
features/mel_dd_2c_coswara/short/20200415_PMVjl7cZfEaQD3QaKjvAG4Kidt92_shallow.npy,short,val,PMVjl7cZfEaQD3QaKjvAG4Kidt92
features/mel_dd_2c_coswara/long/20200415_PaLptWlM9gTtp7lUybcAaXGkqhj2_deep.npy,long,val,PaLptWlM9gTtp7lUybcAaXGkqhj2
features/mel_dd_2c_coswara/long/PaLptWlM9gTtp7lUybcAaXGkqhj2_deep.npy,long,val,PaLptWlM9gTtp7lUybcAaXGkqhj2
features/mel_dd_2c_coswara/short/20200415_PaLptWlM9gTtp7lUybcAaXGkqhj2_shallow.npy,short,val,PaLptWlM9gTtp7lUybcAaXGkqhj2
features/mel_dd_2c_coswara/long/20200415_PfuMI67JW2h6z4MsRDegrhZ8FSH2_deep.npy,long,train,PfuMI67JW2h6z4MsRDegrhZ8FSH2
features/mel_dd_2c_coswara/long/PfuMI67JW2h6z4MsRDegrhZ8FSH2_deep.npy,long,train,PfuMI67JW2h6z4MsRDegrhZ8FSH2
features/mel_dd_2c_coswara/short/20200415_PfuMI67JW2h6z4MsRDegrhZ8FSH2_shallow.npy,short,train,PfuMI67JW2h6z4MsRDegrhZ8FSH2
features/mel_dd_2c_coswara/long/20200415_PmbK8Rb4ohNWp4KwTtlU8xzxFGs2_deep.npy,long,test,PmbK8Rb4ohNWp4KwTtlU8xzxFGs2
features/mel_dd_2c_coswara/long/PmbK8Rb4ohNWp4KwTtlU8xzxFGs2_deep.npy,long,test,PmbK8Rb4ohNWp4KwTtlU8xzxFGs2
features/mel_dd_2c_coswara/short/20200415_PmbK8Rb4ohNWp4KwTtlU8xzxFGs2_shallow.npy,short,test,PmbK8Rb4ohNWp4KwTtlU8xzxFGs2
features/mel_dd_2c_coswara/long/20200415_QC2olizheGbckya2rPjOWhn00vp1_deep.npy,long,train,QC2olizheGbckya2rPjOWhn00vp1
features/mel_dd_2c_coswara/long/QC2olizheGbckya2rPjOWhn00vp1_deep.npy,long,train,QC2olizheGbckya2rPjOWhn00vp1
features/mel_dd_2c_coswara/short/20200415_QC2olizheGbckya2rPjOWhn00vp1_shallow.npy,short,train,QC2olizheGbckya2rPjOWhn00vp1
features/mel_dd_2c_coswara/long/20200415_QKEe27GzshbGSIGQZ6nB6lpLb7l2_deep.npy,long,val,QKEe27GzshbGSIGQZ6nB6lpLb7l2
features/mel_dd_2c_coswara/long/QKEe27GzshbGSIGQZ6nB6lpLb7l2_deep.npy,long,val,QKEe27GzshbGSIGQZ6nB6lpLb7l2
features/mel_dd_2c_coswara/short/20200415_QKEe27GzshbGSIGQZ6nB6lpLb7l2_shallow.npy,short,val,QKEe27GzshbGSIGQZ6nB6lpLb7l2
features/mel_dd_2c_coswara/long/20200415_QOmSmWWvcLOxZgzrV4u04ByoebE2_deep.npy,long,train,QOmSmWWvcLOxZgzrV4u04ByoebE2
features/mel_dd_2c_coswara/long/QOmSmWWvcLOxZgzrV4u04ByoebE2_deep.npy,long,train,QOmSmWWvcLOxZgzrV4u04ByoebE2
features/mel_dd_2c_coswara/short/20200415_QOmSmWWvcLOxZgzrV4u04ByoebE2_shallow.npy,short,train,QOmSmWWvcLOxZgzrV4u04ByoebE2
features/mel_dd_2c_coswara/long/20200415_QX7F5dwjZKPahv2qzqpSSBIyHXg2_deep.npy,long,val,QX7F5dwjZKPahv2qzqpSSBIyHXg2
features/mel_dd_2c_coswara/long/QX7F5dwjZKPahv2qzqpSSBIyHXg2_deep.npy,long,val,QX7F5dwjZKPahv2qzqpSSBIyHXg2
features/mel_dd_2c_coswara/short/20200415_QX7F5dwjZKPahv2qzqpSSBIyHXg2_shallow.npy,short,val,QX7F5dwjZKPahv2qzqpSSBIyHXg2
features/mel_dd_2c_coswara/long/20200415_QlMu7Fl8iIgOZM3QHEOzOJY6npH3_deep.npy,long,train,QlMu7Fl8iIgOZM3QHEOzOJY6npH3
features/mel_dd_2c_coswara/long/QlMu7Fl8iIgOZM3QHEOzOJY6npH3_deep.npy,long,train,QlMu7Fl8iIgOZM3QHEOzOJY6npH3
features/mel_dd_2c_coswara/short/20200415_QlMu7Fl8iIgOZM3QHEOzOJY6npH3_shallow.npy,short,train,QlMu7Fl8iIgOZM3QHEOzOJY6npH3
features/mel_dd_2c_coswara/long/20200415_Qs7OP1Hyo6Y4ZE2s4aZyZ3Ew6r62_deep.npy,long,train,Qs7OP1Hyo6Y4ZE2s4aZyZ3Ew6r62
features/mel_dd_2c_coswara/long/Qs7OP1Hyo6Y4ZE2s4aZyZ3Ew6r62_deep.npy,long,train,Qs7OP1Hyo6Y4ZE2s4aZyZ3Ew6r62
features/mel_dd_2c_coswara/short/20200415_Qs7OP1Hyo6Y4ZE2s4aZyZ3Ew6r62_shallow.npy,short,train,Qs7OP1Hyo6Y4ZE2s4aZyZ3Ew6r62
features/mel_dd_2c_coswara/long/20200415_Qxlw2hDL29g1Sb9ZQO3XDPIG5Qr1_deep.npy,long,train,Qxlw2hDL29g1Sb9ZQO3XDPIG5Qr1
features/mel_dd_2c_coswara/long/Qxlw2hDL29g1Sb9ZQO3XDPIG5Qr1_deep.npy,long,train,Qxlw2hDL29g1Sb9ZQO3XDPIG5Qr1
features/mel_dd_2c_coswara/short/20200415_Qxlw2hDL29g1Sb9ZQO3XDPIG5Qr1_shallow.npy,short,train,Qxlw2hDL29g1Sb9ZQO3XDPIG5Qr1
features/mel_dd_2c_coswara/long/20200415_R1wbQWmviENBtOcugCHjcmvRl6o2_deep.npy,long,train,R1wbQWmviENBtOcugCHjcmvRl6o2
